hex_id,canonical_water_type,is_terrestrial_hex,land_fraction,hex_land_km2,mainland_fragment_km2,other_component_km2,land_subject_or_component_id,candidate_land_fragment_id,spain_safe_km2,portugal_safe_km2,spain_region_km2,portugal_region_km2,safe_interior_status,frontier_band_status,special_case_status,mixed_land_status,proposed_control_status,proposed_controller,basis,land_fragment_id,parent_hex_id,land_area_km2,land_fraction_of_hex,geometry_sha256,geometry_source,identity_algorithm_version
h6000_q-000538_r+000842,OCEAN,False,0.131252,2.636806,2.636725,8.1e-05,hsub_european_mainland,lfr_a84bc710699496,0.0,0.0,2.636725,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,MIXED_WITH_OTHER_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_a84bc710699496,h6000_q-000538_r+000842,2.636725,0.9999692810165026,18c5a9ff820c2f0f8c5bb833737b0a89581ab3f254d04f024413e13f3e6f7b53,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000538_r+000843,OCEAN,False,0.141639,2.797878,2.797878,0.0,hsub_european_mainland,lfr_cf8bb1efe152a8,0.0,0.0,2.797878,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_cf8bb1efe152a8,h6000_q-000538_r+000843,2.797878,1.0,4e55f913b00a4fc5beb7574a1f108703a569023b5eebdd49bacdb6d5c19b3a5d,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000539_r+000844,OCEAN,False,0.438995,8.798774,8.777677,0.021097,hsub_european_mainland,lfr_62c218bec1dad9,0.0,0.0,8.777677,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,MIXED_WITH_OTHER_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_62c218bec1dad9,h6000_q-000539_r+000844,8.777677,0.9976022795903158,123b51cafb926e9cbd3d7f7795d7340951edc8620209625ca14e9936cafabe73,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000540_r+000844,OCEAN,False,0.29145,5.841103,5.841103,0.0,hsub_european_mainland,lfr_f6dcee666f2249,0.0,0.0,5.841103,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_f6dcee666f2249,h6000_q-000540_r+000844,5.841103,1.0,9335df7ae1523b9172a73777e87f8c964100048bccb8cce17de74918af33a6df,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000543_r+000847,OCEAN,False,0.417478,8.345006,8.345006,0.0,hsub_european_mainland,lfr_205cd2ca7c22b7,0.0,0.0,8.345006,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_205cd2ca7c22b7,h6000_q-000543_r+000847,8.345006,1.0,2b1b3148e6a24ce429a19f439f378a62f75b171a64f1108d9d5a49f0b71c3804,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000543_r+000848,OCEAN,False,0.235275,4.699681,4.699681,0.0,hsub_european_mainland,lfr_4aadb9578d5000,0.0,0.0,4.699681,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_4aadb9578d5000,h6000_q-000543_r+000848,4.699681,1.0,d27833e6ce13621d29b7fdfc6c97c4152b213715d4b10ce39b939f95288ba8d8,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000543_r+000849,OCEAN,False,0.45305,9.03692,9.03692,0.0,hsub_european_mainland,lfr_e2be1f4a8ce7da,0.0,0.0,9.03692,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_e2be1f4a8ce7da,h6000_q-000543_r+000849,9.03692,1.0,5b53f9b5f13b739b30d72ca861bfd8e8b0b5f2f14a455a63d79f8e348ed8ea18,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000544_r+000850,OCEAN,False,0.466526,9.297671,9.297671,0.0,hsub_european_mainland,lfr_41900f4b998a5a,1.280388,0.0,9.297671,0.0,PARTLY_INSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,FRAGMENT_ONLY_PARTLY_INSIDE_A_SAFE_INTERIOR,lfr_41900f4b998a5a,h6000_q-000544_r+000850,9.297671,1.0,47f61929b52b28ab9e5dd6eed01d49c388022f71b7f97ed0138b54c2f5edf43c,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000545_r+000851,OCEAN,False,0.319906,6.369257,6.369257,0.0,hsub_european_mainland,lfr_4c2e42d4d610ac,0.0,0.0,6.369257,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_4c2e42d4d610ac,h6000_q-000545_r+000851,6.369257,1.0,e34d1b41645a2fbf3f9c1444411ac83aee86b2d11d160052a49d989fa76fc680,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000546_r+000852,OCEAN,False,0.276797,5.505293,5.505293,0.0,hsub_european_mainland,lfr_d0164f7d32b574,0.0,0.0,5.505293,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_d0164f7d32b574,h6000_q-000546_r+000852,5.505293,1.0,945145e12b725d172d3d2e0fe64637dcc88d026478cde036f7469f48526ff645,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000547_r+000853,OCEAN,False,0.4409,8.76085,8.76085,0.0,hsub_european_mainland,lfr_efffdc3005e2bc,0.0,0.0,8.76085,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_efffdc3005e2bc,h6000_q-000547_r+000853,8.76085,1.0,696cbd6c02c4a52c76d057f0c6ca2cd5cb39e436d0435b0d6cd81ecf6d698f35,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000548_r+001034,OCEAN,False,0.41758,6.872088,6.868962,0.003126,hsub_european_mainland,lfr_90f075d49ce701,0.0,0.0,6.868962,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,MIXED_WITH_OTHER_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_90f075d49ce701,h6000_q-000548_r+001034,6.868962,0.9995451164187653,64fee47023ce701f56455e62d7a8245a46a74c86c90d8d1967bcbad1f3f27706,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000548_r+001035,OCEAN,False,0.015536,0.255407,0.255407,0.0,hsub_european_mainland,lfr_e9873f1294d77b,0.0,0.0,0.255407,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_e9873f1294d77b,h6000_q-000548_r+001035,0.255407,1.0,a31d6c39690eb43ba6b97cc8c5f1a74b733f642605bb1f6b11035bb9ce4994c3,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000549_r+000854,OCEAN,False,0.06833,1.356278,1.356278,0.0,hsub_european_mainland,lfr_5ca81d8b59e93c,0.0,0.0,1.356278,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_5ca81d8b59e93c,h6000_q-000549_r+000854,1.356278,1.0,d3c6a22aeab9673340082c5decfd99563ed4d3b80db304b77d289bbc0601a141,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000549_r+001034,OCEAN,False,0.135212,2.225525,2.225525,0.0,hsub_european_mainland,lfr_1ac735e850a41f,0.0,0.0,2.225525,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_1ac735e850a41f,h6000_q-000549_r+001034,2.225525,1.0,c44b73fc43248172b003442dda6c1bd53a2e81d03b12ff2347b3ab4fec13fba9,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000550_r+001034,OCEAN,False,0.057217,0.941695,0.916813,0.024882,hsub_european_mainland,lfr_016af47b803474,0.0,0.0,0.916813,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,MIXED_WITH_OTHER_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_016af47b803474,h6000_q-000550_r+001034,0.916813,0.9735774321834565,9bb6c66d9cb74d9a1ebfe16f7667e37cb7aec407ab26eeafa989b95e8c7c910b,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000551_r+001034,OCEAN,False,0.086752,1.427923,1.427923,0.0,hsub_european_mainland,lfr_1d236954a70d3d,0.0,0.0,1.427923,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_1d236954a70d3d,h6000_q-000551_r+001034,1.427923,1.0,d41c6de9eb8afecfc66ebd872aa2bdb8feb6f6bae975c3161229eed446aa8434,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000553_r+001032,OCEAN,False,0.272647,4.49715,4.452759,0.044391,hsub_european_mainland,lfr_0ef5341a09bdbd,0.0,0.0,4.452759,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,MIXED_WITH_OTHER_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_0ef5341a09bdbd,h6000_q-000553_r+001032,4.452759,0.9901290817517762,2161b5dd647332aab7ac756b774017192b5399b61c6587f69622e35d0fe9db29,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000554_r+001032,OCEAN,False,0.093302,1.539135,1.539135,0.0,hsub_european_mainland,lfr_a63f19877ba8e3,0.0,0.0,1.539135,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_a63f19877ba8e3,h6000_q-000554_r+001032,1.539135,1.0,360a96e8111c2106a655390760fc55f9021c583c8ff127a9105734c14d9c9f57,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000555_r+001031,OCEAN,False,0.418873,6.916568,6.903608,0.01296,hsub_european_mainland,lfr_f4e01ab1718d29,0.0,0.0,1.025726,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,MIXED_WITH_OTHER_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_f4e01ab1718d29,h6000_q-000555_r+001031,6.903608,0.998126238330918,71df4cc365fffba463d6e22ffae1fa200d469f4564f5d88434064239fb5e5c5c,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000571_r+000856,OCEAN,False,0.30442,6.03078,4.591802,1.438978,hsub_european_mainland,lfr_7742931c112a2a,0.0,0.0,0.0,4.514144,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,MIXED_WITH_OTHER_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_7742931c112a2a,h6000_q-000571_r+000856,4.591802,0.7613943801630967,b1fbe17f0998a77c3483b6ffc2cc491816480b15742594ab1ed1ce8ebcd3bde3,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000572_r+000855,OCEAN,False,0.389365,7.721823,4.606134,3.115689,hsub_european_mainland,lfr_a2d8aa1df26fd9,0.0,0.0,0.0,4.606134,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,MIXED_WITH_OTHER_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_a2d8aa1df26fd9,h6000_q-000572_r+000855,4.606134,0.5965086223810103,b31c9d3d18fc503633df475335ebe6d321a4b8f76d491a29d71b44d46745d73e,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000573_r+000854,OCEAN,False,0.43931,8.721164,6.705162,2.016002,hsub_european_mainland,lfr_d9018a6da78036,0.0,0.0,0.0,6.705162,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,MIXED_WITH_OTHER_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_d9018a6da78036,h6000_q-000573_r+000854,6.705162,0.7688379670420141,dcfbe8d8391fd79d0dc864b811b24e17dcef20a135ed98eaf956fa80213c5b08,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000574_r+000854,OCEAN,False,0.215501,4.278213,2.774984,1.503229,hsub_european_mainland,lfr_224ff176167dcb,0.0,0.0,0.0,2.774984,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,MIXED_WITH_OTHER_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_224ff176167dcb,h6000_q-000574_r+000854,2.774984,0.6486315664975072,3e5528076da501265b0ec2124ba4ac5ed20a2eee7ba11ffe2c006eed273b22cc,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000575_r+000854,OCEAN,False,0.081805,1.623655,1.15932,0.464334,hsub_european_mainland,lfr_06337bc47cc588,0.0,0.0,0.0,1.15932,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,MIXED_WITH_OTHER_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_06337bc47cc588,h6000_q-000575_r+000854,1.15932,0.7140186800767403,b3092b4f6b7f684d73f4c734d4505176ac5ba861b8a658ba2a55f3a46382b373,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000577_r+000855,OCEAN,False,0.116829,2.316556,2.316556,0.0,hsub_european_mainland,lfr_c819defdf0ab67,0.0,0.0,0.0,2.316556,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_c819defdf0ab67,h6000_q-000577_r+000855,2.316556,1.0,8acfddb64a1af2259bc2ef9454c98b0375d9aefea2f422542b884080eba09daa,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000579_r+000856,OCEAN,False,0.143173,2.835951,2.835951,0.0,hsub_european_mainland,lfr_8ac88d2284a38a,0.0,0.0,0.0,2.835951,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_8ac88d2284a38a,h6000_q-000579_r+000856,2.835951,1.0,271d6591f584d0fd11603728e8209305708fddab3dbfeedb9a94641b7c5ccf4a,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000581_r+000856,OCEAN,False,0.007887,0.156203,0.155622,0.000581,hsub_european_mainland,lfr_cd13fc7ee4624f,0.0,0.0,0.0,0.155622,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,MIXED_WITH_OTHER_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_cd13fc7ee4624f,h6000_q-000581_r+000856,0.155622,0.9962804811687356,961e92dc45585a9d41d287bf0f2991aa3c2a909d278029d13c7325e9daa3cf7f,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000582_r+000856,OCEAN,False,0.168358,3.334883,3.334264,0.000619,hsub_european_mainland,lfr_534af48dffcda7,0.0,3.334264,0.0,3.334264,WHOLLY_INSIDE,NOT_IN_BAND,NONE,MIXED_WITH_OTHER_COMPONENT,CONTROLLED,PORTUGAL,WHOLE_FRAGMENT_INSIDE_SAFE_INTERIOR,lfr_534af48dffcda7,h6000_q-000582_r+000856,3.334264,0.999814386291813,4f8cd19f1a3350a96b3f4f583c42a1d04a2aab97d1f400a485162a3a68785911,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000587_r+000857,OCEAN,False,0.123811,2.450182,2.448399,0.001783,hsub_european_mainland,lfr_e45abb003430d5,0.0,0.0,0.0,2.448399,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,MIXED_WITH_OTHER_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_e45abb003430d5,h6000_q-000587_r+000857,2.448399,0.9992722989557512,d9fcf6bf98292a5b9886520be301fe5888442cc191eecb22d8d6b42b80b862f0,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000588_r+000857,OCEAN,False,0.009383,0.185647,0.185647,0.0,hsub_european_mainland,lfr_b92389448fa59c,0.0,0.0,0.0,0.185647,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_b92389448fa59c,h6000_q-000588_r+000857,0.185647,1.0,cbe9054bfc077953e97b08597889f92d769caff27f8a133f9d7d952192c4db4c,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000589_r+000856,OCEAN,False,0.029576,0.585766,0.585514,0.000252,hsub_european_mainland,lfr_c3531e431009d2,0.0,0.0,0.0,0.585514,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,MIXED_WITH_OTHER_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_c3531e431009d2,h6000_q-000589_r+000856,0.585514,0.9995697940815956,7105485f51ffda30804350f377f53132d293cdb5a6fdc2ee2b231fddf6136307,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000589_r+000857,OCEAN,False,0.281485,5.571438,5.571438,0.0,hsub_european_mainland,lfr_dcce89e07d52cf,0.0,0.0,0.0,5.571438,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_dcce89e07d52cf,h6000_q-000589_r+000857,5.571438,1.0,c18775b6cdd6d58fa0b9cb3ce698e82f56318882fd57b88074ca910fe96029e3,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000590_r+000856,OCEAN,False,0.051749,1.025148,1.025148,0.0,hsub_european_mainland,lfr_d5e64ea9c99683,0.0,0.0,0.0,1.025148,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_d5e64ea9c99683,h6000_q-000590_r+000856,1.025148,1.0,2051f4aea7a5f2b993dda18eb509d6480482fa266f7c74b93b2065df58838d35,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000591_r+000856,OCEAN,False,0.368422,7.298582,7.298582,0.0,hsub_european_mainland,lfr_cae82419761fd5,0.0,0.0,0.0,7.298582,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_cae82419761fd5,h6000_q-000591_r+000856,7.298582,1.0,dace36f2a06090db861900d449c1dc5b940aff769e6bc998ee2d8893621371be,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000592_r+000855,OCEAN,False,0.037766,0.748698,0.748698,0.0,hsub_european_mainland,lfr_0d78e463c270fd,0.0,0.0,0.0,0.748698,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_0d78e463c270fd,h6000_q-000592_r+000855,0.748698,1.0,1274009b747df774abc3ab328d9e063c69ac7df8bc57bae38f1668f7ef7c07b2,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000593_r+000854,OCEAN,False,0.074015,1.468907,1.468907,0.0,hsub_european_mainland,lfr_860fd91c55babf,0.0,0.0,0.0,1.468907,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_860fd91c55babf,h6000_q-000593_r+000854,1.468907,1.0,6bc96b5240d8991b4b8f90971fde02f86bc96a0ff44335987fcf326450fe7f2f,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000594_r+000855,OCEAN,False,0.477685,9.473422,9.45429,0.019133,hsub_european_mainland,lfr_dc2474711a72c7,0.0,0.0,0.0,9.45429,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,MIXED_WITH_OTHER_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_dc2474711a72c7,h6000_q-000594_r+000855,9.45429,0.9979804552145994,00f2ad92942b7f63ac2b2019b30ac435c77a4ef3bfa1bfae6499bd43fd7e52a4,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000594_r+001035,OCEAN,False,0.097143,1.597134,1.597134,0.0,hsub_european_mainland,lfr_77143186e23fe0,0.0,0.0,1.088265,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_77143186e23fe0,h6000_q-000594_r+001035,1.597134,1.0,3602a906e5e84bb346e5412efce02ac818de5bdb34ddfe8eb7225e8067538894,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000595_r+000856,OCEAN,False,0.026213,0.519571,0.519115,0.000456,hsub_european_mainland,lfr_3ba0164d90b06a,0.0,0.0,0.0,0.519115,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,MIXED_WITH_OTHER_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_3ba0164d90b06a,h6000_q-000595_r+000856,0.519115,0.9991223528641898,363978664b66f8dfdad8fbcd280796710758d2fbe9ee12b7af8ab64bd653ba25,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000595_r+000857,OCEAN,False,0.066455,1.315886,1.315886,0.0,hsub_european_mainland,lfr_349ffb47209e92,0.0,0.0,0.0,1.315886,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_349ffb47209e92,h6000_q-000595_r+000857,1.315886,1.0,8b22f99c20d3c3b20420493e59f4fb5bd45033d25587db48dcd87dd13058795f,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000595_r+000858,OCEAN,False,0.027505,0.544101,0.544101,0.0,hsub_european_mainland,lfr_4e93d80d632143,0.0,0.0,0.0,0.544101,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_4e93d80d632143,h6000_q-000595_r+000858,0.544101,1.0,6d0603b9a4b45abcd300b29278637ecb445d52901db744d92b8dcd6cdd2db902,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000595_r+000859,OCEAN,False,0.251149,4.961851,4.961851,0.0,hsub_european_mainland,lfr_b33f3b91381a1d,0.0,0.0,0.0,4.961851,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_b33f3b91381a1d,h6000_q-000595_r+000859,4.961851,1.0,2f08b4311392aaca0ce6139ffaecd56bbea8beccc2dab38186d149888523c25b,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
