landmass,land_subject_or_component_id,parent_hex_id,land_fragment_id,canonical_water_type,is_terrestrial_hex,land_area_km2,hex_total_land_km2,land_fraction_of_hex,other_land_in_hex_km2,geometry_sha256,contained_in_parent_hex,mixed_unaudited,geometry_source,identity_algorithm_version,in_mapgen024_gap_pool,production_decision
Great Britain,hsub_great_britain_main_island,h6000_q-000717_r+001275,lfr_1855abdbb78e55,OCEAN,False,3.988661534,3.988661534,0.322818,0.0,e029852545ecbf5b5614200783038755e640549b3d0e1e00e370c459a7fe1aae,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000717_r+001276,lfr_d0b87be93a3601,OCEAN,False,1.292501847,1.292501847,0.104718,0.0,2afb638addb3065f12f708738cce9e714a84418b7b4e33b0330f8603a7f3dca2,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000717_r+001277,lfr_db1b341289e909,OCEAN,False,2.548388601,2.548388601,0.206846,0.0,ea412c7c9c8a4729b71e83c7ed1744c3b894577d2a76f967940f9c89be5d201b,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000718_r+001278,lfr_e9b770cb80b2b1,OCEAN,False,0.116537073,0.116537073,0.009473,0.0,552de23e86d61ea105112876a2a4dcf75896758eab357a43a6e543942be5f8bf,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000719_r+001279,lfr_384a0657bc605c,OCEAN,False,0.057681334,0.057681334,0.004694,0.0,f64a6a5e9fd152e0568024b475da2749755d4ca28520431b8c9454e9368e891b,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000719_r+001281,lfr_821c524b85334c,OCEAN,False,1.025877497,1.027291263,0.083761,0.001413766,a133675187dc6472f608d8bd46b8387383e9ba83c17e9e7afc3ae8af5da2d66f,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000717_r+001282,lfr_51bfacdae57e8a,OCEAN,False,1.037035569,1.054965423,0.086114,0.017929854,d46f574596167e506a6a4ea772877d0da974380fe2d213c98cf9cce0bca3321d,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000716_r+001282,lfr_806468b52ff321,OCEAN,False,0.342854457,0.345749974,0.028223,0.002895517,fa7785bae76561bcd544f68ae7b053d5f96ebc0d85ba0bb47e4c472fabc73e81,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000726_r+001293,lfr_fe2200c3fc9e38,OCEAN,False,1.286943212,1.288519286,0.106753,0.001576074,64e57ef4259cdbe403845f16faaa8fc1698e470ee1848706da21508a6213f58f,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000724_r+001293,lfr_b5a5b8bd5bfd31,OCEAN,False,6.013527003,6.013527003,0.498139,0.0,d7417bc60ad7ebb09a34a5910b191df438b6b0ec54252b87896215d1a79045d8,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000723_r+001293,lfr_e40044a864d0de,OCEAN,False,0.153282999,0.153282999,0.012694,0.0,973cc17f2468ee373f84e73ed2d18935b6dffd440bfe56cbe2616d035244a17f,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000722_r+001293,lfr_b41ed33e3174a2,OCEAN,False,0.771027376,0.771027376,0.063892,0.0,ac83bef53a789203937f562e69c12f5a4fa65102b92fe57efc4713fdc273d234,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000721_r+001293,lfr_654259a8245ccc,OCEAN,False,0.075930516,0.075930516,0.006293,0.0,e0410276ad06cab48135a9e0316e8a0882974d1e1d783a59efb047bcb3dff77a,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000727_r+001294,lfr_4b81450a8ba11b,OCEAN,False,1.493394833,1.609202513,0.133406,0.11580768,28477a7820cd72387ffe288faa148e5203a00f8d970478c4a83cec67ddeab107,True,True,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000741_r+001295,lfr_1a4b605394b440,OCEAN,False,1.206544816,1.206970849,0.100254,0.000426033,84880458b9af31fe32b65defbe16891541cd19a0a68be95b11eb1ea811ebda74,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000740_r+001295,lfr_47f27f4ff7d6e3,OCEAN,False,4.38375767,4.384323711,0.364135,0.000566041,8007641225c14e2731fa189398e4457049cf71f23bdd3c2992f63d5be6315fc8,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000738_r+001295,lfr_c0ae05b15768ad,OCEAN,False,0.205210719,0.205210719,0.017044,0.0,b49b49f662a28d07d036cf055e8730932c432172f3021fb22cd5bc7fb7e8d7ab,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000742_r+001296,lfr_27c2dac5539b83,OCEAN,False,3.128630856,3.128630856,0.260062,0.0,7d2c0b99d6395a75f3c22724666ade9f5a68f5c363eab95f91ea47484cf8eb5d,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000738_r+001296,lfr_5d04c79ad83055,OCEAN,False,1.834892656,1.83606126,0.152697,0.001168604,75c7f92e6f563750429a225e02a25e0e7bb65950ff390673cf223995fc1492a9,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000737_r+001296,lfr_cee5c3b0ba5b1e,OCEAN,False,3.38056871,3.38056871,0.281133,0.0,630091174b2365b5ad2ae2c50d6feb2e717d108ccff5e1b0bc744247cf4997a1,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000736_r+001296,lfr_b1b3183b388b0b,OCEAN,False,0.177962381,0.221613484,0.018431,0.043651104,a3214ac9de46246505cbd99f59ac6e97c6d3de35a588a860b1a8c3b65a0321f4,True,True,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000727_r+001296,lfr_8f4a7a2c084e4e,OCEAN,False,4.933071491,5.045904824,0.419375,0.112833332,cb021ef2b04270dd9b186aa33ff85962ebff80fbc9988e2ce2f05adc47fc7e82,True,True,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000726_r+001296,lfr_c5dca50eba268c,OCEAN,False,3.559158108,3.635748649,0.302124,0.07659054,0b44d2c59db07ad35659229c220f669a80711df1768706f583344bceb67eb123,True,True,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000725_r+001296,lfr_9cef106a54bc9a,OCEAN,False,5.973079045,5.973079045,0.496428,0.0,b8cf44930f3bcd1657b24846b3474ebd06a7baf4f7a0b03e86443e79ed5b4f80,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000743_r+001297,lfr_22e6548e25e844,OCEAN,False,4.014620051,4.026865318,0.335301,0.012245267,634315351e3c18fba5961f65deb706baa4928087af65f05d96747f212f45e7a6,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000728_r+001297,lfr_80d7b894df7ce7,OCEAN,False,3.022030996,3.022030996,0.251652,0.0,9f2d7f63059e16f019af87e855ee79e7a11262c1a5b44a8c483e983fb4789a6a,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000727_r+001297,lfr_79972b827b282a,OCEAN,False,0.236198275,0.236198275,0.019666,0.0,bfa723c291a66361338b86b8c2fe08a737e04cf9d607a39ff0ca984d2f698e02,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000726_r+001297,lfr_7aa6140b450b7d,OCEAN,False,2.96380295,2.96380295,0.24676,0.0,06673738a0658d50edab91c4260d00b00be928acb6e537211b9e937a56b9ec85,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000745_r+001298,lfr_432e659c27b0d0,OCEAN,False,5.160677846,5.160830471,0.430211,0.000152624,8167fe9c4e7dab4e4c3ca52b2e09215cdc5e27e12e96001bf5591ea5692bcd49,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000744_r+001298,lfr_336e38a80fa2c4,OCEAN,False,2.393294797,2.408721435,0.200686,0.015426637,e2a1b459f14e6723a0b789923001e50ceff6a06bfa8e248e307cd185a12976da,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000743_r+001298,lfr_09ff57b466be18,OCEAN,False,2.8327552,2.8327552,0.23605,0.0,a77a039f901c8dfc627850be648cd7554c1f547264b577ea6d5f4fb668d704da,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000741_r+001298,lfr_ec04bfc7d8779e,OCEAN,False,5.7904973,5.790688177,0.482588,0.000190878,f02a0aeb8d72e67d3c53c6402c1044ebf6c2520439d1aabfda349102d0d78fa0,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000736_r+001298,lfr_7076e5710e1d6e,OCEAN,False,4.899044923,4.903577641,0.408701,0.004532718,62d52ce2ea7c43061f89b3330af0181bbd8d7f0717b692adde81891ab70d6972,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000730_r+001298,lfr_de736e65025178,OCEAN,False,1.620923014,1.620923014,0.135132,0.0,afecadee44afdd0e6f6953f01a2ef4b6dd962a1924d4c12f85eea32dfb46881d,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000747_r+001299,lfr_d9e8a5d8999f86,OCEAN,False,1.186661284,1.337937563,0.111696,0.151276279,d64c7735294b74624d98e1899a787a925f5e688c72bce32f5016e252a3d6c210,True,True,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000736_r+001299,lfr_4f726d63bf44f7,OCEAN,False,2.323182617,2.323472255,0.19397,0.000289638,411bbc1506e4e9ce827acb13335affdb7c298d333598b6f333ca2683b843b787,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000735_r+001299,lfr_0e20412fafcb43,OCEAN,False,0.100910063,0.100910063,0.008427,0.0,56284949898c0843bf205e9a5d3c5b1e8b70cbbd674f70173865098934c5e09e,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000733_r+001299,lfr_4fe0de12d5dfb2,OCEAN,False,0.362316056,0.362316056,0.030254,0.0,9a962f20c3ab8d1d10e18d1fca1d456fa43222f6e7ab0067c8c917af867dbea8,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000732_r+001299,lfr_08b9fea856b55b,OCEAN,False,0.246852182,0.246852182,0.020614,0.0,aa751248b900528f410e765bb97eafba739040049cc91bddc938512b4e9fa542,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000731_r+001299,lfr_aae46e914ed924,OCEAN,False,1.418412498,1.418412498,0.118379,0.0,b03649445182500913bb2a77b5c6123711b3faeeca0aad4479966f71d28db6f6,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000747_r+001300,lfr_aef775c2511aa7,OCEAN,False,1.135013528,1.135013528,0.094789,0.0,0b80e4bd893bf573150addb8120507cf3cf87117eeb54843751b540e594af314,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000732_r+001300,lfr_8ff4a8ff32ae00,OCEAN,False,3.759084987,3.759084987,0.31413,0.0,39b23a9027f6667617f718415255b93d9773c97587b00e90a3323f64ae7beb14,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000746_r+001301,lfr_54f75846d4d685,OCEAN,False,2.574397846,2.584676466,0.216143,0.01027862,329a9e309a11212204c86d3552b8f16f399c03d4a388519d822c5df7889020a1,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000746_r+001302,lfr_d784a45bc717d6,OCEAN,False,2.234990432,2.237016221,0.187395,0.002025789,cbcda4f2906947442e57f22c1d28ecbfd89c382eacfb6958762051f79f20b5a5,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000751_r+001304,lfr_7d152f6a517de4,OCEAN,False,0.616038633,3.228036236,0.271099,2.611997602,12479097fe11c4151ccc8795168d252dea4780410858fbcaf5d85619e95cd605,True,True,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000750_r+001304,lfr_073f2058d845a7,OCEAN,False,5.2591113,5.28482355,0.443961,0.025712249,ead8522ff147450328f0f1ad96a8ca39d87e83581f2d741a5305aef81262ab57,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000749_r+001304,lfr_174759806c35bf,OCEAN,False,3.445166448,3.473177985,0.291794,0.028011537,1d105709c3423f5b1321f0fa89758bffdd826a0f80309f879ddea5f5698665ca,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000748_r+001304,lfr_2331199c2cd449,OCEAN,False,5.922902652,5.942780675,0.499219,0.019878023,18be1f2eeb730f13ac920df89f9db16444401ad9d70a01795e5b216020f7ff6a,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000751_r+001305,lfr_0803dcba7caa31,OCEAN,False,4.826840633,4.833009703,0.406383,0.00616907,bece20e5115c47a36aff0f3f212ac8f0e33861bf5034f351152bffb5d407299e,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000751_r+001306,lfr_474985836ca10b,OCEAN,False,1.863678823,1.863678823,0.156842,0.0,615998b1a6e260954f5c0ac174b733614135f16b72bf6bd36f125e199d730b0e,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000750_r+001307,lfr_43c8317857f0ae,OCEAN,False,2.848171413,2.855991117,0.240686,0.007819704,c0b4bd2c7ceb3b9f0a7bbc1d1d657dd3484324369a05fa119dc31f324547f4f2,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000749_r+001308,lfr_2f64448324780b,OCEAN,False,0.064161567,0.065042856,0.005488,0.000881289,a4c79df141179778913a37092257e40ec63e03fb056c042e13d7152083591cef,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000749_r+001309,lfr_d8e496adb04f36,OCEAN,False,3.198300744,3.217943832,0.271981,0.019643088,eee3bae2dfb46f0b671871f18c1b2ad6718dc70ad7842b99c8639ffe9149dc28,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Great Britain,hsub_great_britain_main_island,h6000_q-000749_r+001310,lfr_59ea087770b7fd,OCEAN,False,1.633477748,1.667866854,0.141076,0.034389106,cbb62bba7cbc55f23d088b22bff98d50fbfea57cb71b99311506e9371508a713,True,True,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
