territorial_target_type,territorial_target_id,controller_scenario_polity_id,control_status,notes,old_status,old_controller,old_promotion_id,old_uncertainty_km,revision_id,reason,change,new_promotion_id,new_uncertainty_km
TERRESTRIAL_HEX,h6000_q-000597_r+000901,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 18.95 of 18.95 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_392ce6b3d985,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000597_r+000902,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 18.93 of 18.93 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_524ea42864ab,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000597_r+000903,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 18.91 of 18.91 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_126ac98c47ac,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000597_r+000904,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 18.89 of 18.89 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_5200a4db2821,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000597_r+000905,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 18.87 of 18.87 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_e22e311a67f2,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000597_r+000906,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v2+v3); 18.85 of 18.85 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_cf689d2de779,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000597_r+000907,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v2+v3); 18.84 of 18.84 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_1b961c788421,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000597_r+000908,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 18.82 of 18.82 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_f542b570acfe,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000597_r+000909,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 18.80 of 18.80 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_1a4fba74b65e,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000597_r+000910,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 18.78 of 18.78 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_ea5a76c8d9f8,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000597_r+000911,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 18.76 of 18.76 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_860301db9f54,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000597_r+000912,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 18.74 of 18.74 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_6dec938c8da0,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000597_r+000913,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 18.72 of 18.72 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_cf255ec271a1,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000597_r+000914,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 18.70 of 18.70 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_1be89f6319c6,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000597_r+000915,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 18.68 of 18.68 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_9614f50f5d04,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000597_r+000916,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 18.66 of 18.66 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_3c4efe3570f2,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000597_r+000917,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 18.64 of 18.64 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_a53d8fc55322,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000597_r+000918,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 11.69 of 18.63 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_c1d69cca569e,34.61,rev_39d3f211cefd,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000597_r+000919,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 0.26 of 18.61 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_c1d69cca569e,34.61,rev_93097b8d70fe,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000598_r+000900,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 18.97 of 18.97 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_c4053680256d,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000598_r+000901,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 18.95 of 18.95 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_24f44d20d2af,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000598_r+000902,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 18.93 of 18.93 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_b14c0f181819,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000598_r+000903,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 18.91 of 18.91 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_8824026837b3,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000598_r+000904,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 18.89 of 18.89 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_7128d5f51ed0,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000598_r+000905,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 18.87 of 18.87 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_809a6c58d83f,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000598_r+000906,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v2+v3); 18.85 of 18.85 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_4014d3578c60,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000598_r+000907,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 18.84 of 18.84 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_4a514d4b8cbf,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000598_r+000908,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 18.82 of 18.82 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_547feba961ae,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000598_r+000909,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 18.80 of 18.80 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_4ec0e4a0947b,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000598_r+000910,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 18.78 of 18.78 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_f6477b1113ba,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000598_r+000911,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 18.76 of 18.76 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_6ee570e30a6a,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000598_r+000912,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 18.74 of 18.74 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_fbdc7cf2f868,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000598_r+000913,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 18.72 of 18.72 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_5dd0324e4db3,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000598_r+000914,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 18.70 of 18.70 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_b9ce02f2ed82,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000598_r+000915,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 18.68 of 18.68 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_d4bdaf1bf8d3,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000598_r+000916,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 18.66 of 18.66 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_0775b1a3fe07,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000598_r+000917,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 18.64 of 18.64 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_a6981476a8b6,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000598_r+000918,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 18.63 of 18.63 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_2c9273bf42aa,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000598_r+000919,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 18.56 of 18.61 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_81b27ff53f1f,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000598_r+000920,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 9.00 of 18.59 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_81306498447c,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000598_r+000921,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 1.41 of 18.57 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_2c0eb31b6996,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000599_r+000881,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 12.72 of 19.33 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_67c2b6738ed5,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000599_r+000882,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.31 of 19.31 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_5c8c1ce14e79,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000599_r+000883,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.30 of 19.30 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_d8b0010cb1e5,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000599_r+000884,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.28 of 19.28 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_bca9dccc7725,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000599_r+000885,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.26 of 19.26 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_9c03f0646b73,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000599_r+000886,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.24 of 19.24 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_97ad0bfef541,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000599_r+000887,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.22 of 19.22 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_df6b7147215d,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000599_r+000900,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 18.97 of 18.97 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_1a63833fb0c6,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000599_r+000901,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 18.95 of 18.95 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_a5de2e44d15d,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000599_r+000902,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 18.93 of 18.93 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_a3cee4e01ea4,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000599_r+000903,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 18.91 of 18.91 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_ed318c19b682,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
